date,published_at,composite_score,catalyst_type,api_relevance,relevance_norm,keyword_score,source_score,recency_score,title,description,snippet,categories,query_bucket,keywords_matched,source,url
2026-01-28,2026-01-28T10:38:33.000000Z,11.4,Earnings,44.08811,2.2,2,0,1,ACC net profit falls 63% to ₹404.25 crore in Q3; revenue rises 22%,"ACC's Q3 net profit plummets 63% to ₹404.25 crore, while revenue rises 22% to record ₹6,391.17 crore.","Cement maker ACC Ltd on Wednesday said its consolidated net profit declined 63 per cent year-on-year to ₹404.25 crore in the December quarter of FY26.

The co...","business, general",earnings,"profit, revenue",thehindubusinessline.com,https://www.thehindubusinessline.com/companies/acc-net-profit-falls-63-to-40425-crore-in-q3-revenue-rises-22/article70560555.ece
2026-01-28,2026-01-28T18:21:00.000000Z,9.26,Technology,22.518784,1.13,2,0,1,Why Cybersecurity Risk Management Is Critical for Schools in 2026 -- THE Journal,"Education's combination of high-value data, sophisticated threats, and operational complexity makes cybersecurity risk management a top priority.","Why Cybersecurity Risk Management Is Critical for Schools in 2026

Key Takeaways Cyber incidents are widespread in K–12 schools: In an 18-month period, 82% of...",tech,tech,"miss, sec",thejournal.com,https://thejournal.com/articles/2026/01/28/why-cybersecurity-risk-management-is-critical-for-schools-in-2026.aspx
2026-01-28,2026-01-28T21:48:28.000000Z,9.06,Corporate Event,30.653957,1.53,2,0,0,Tittle Law Firm Expands Dallas Bankruptcy and Debt Relief Services,Dallas-based law firm provides structured legal pathways for individuals and businesses navigating bankruptcy and debt restructuring challenges.,"Dallas-based law firm provides structured legal pathways for individuals and businesses navigating bankruptcy and debt restructuring challenges.

Tittle Law Fir...","business, general",corporate,"bankruptcy, restructuring",manilatimes.net,https://www.manilatimes.net/2026/01/29/tmt-newswire/globenewswire/tittle-law-firm-expands-dallas-bankruptcy-and-debt-relief-services/2267404
2026-01-28,2026-01-28T14:26:23.000000Z,8.84,Technology,28.410755,1.42,1,0,3,Mesh Security raises $12M to scale cybersecurity mesh execution platform,Mesh Security raises $12M to scale cybersecurity mesh execution platform - SiliconANGLE,,tech,tech,sec,siliconangle.com,https://siliconangle.com/2026/01/28/mesh-security-raises-12m-scale-cybersecurity-mesh-execution-platform/
2026-01-28,2026-01-28T23:56:23.000000Z,8.14,Macro,21.494759,1.07,2,0,0,Trump's cyber chief fed sensitive US documents into public ChatGPT,DHS launched an internal review after CISA's acting director uploaded sensitive contracting files into a public version of ChatGPT.,The acting head of the U.S. Cybersecurity and Infrastructure Security Agency uploaded sensitive government documents into a public version of ChatGPT last summe...,"tech, science",tech,"fed, sec",interestingengineering.com,https://interestingengineering.com/ai-robotics/trump-acting-cyber-chief-chatgpt-sensitive-files
2026-01-28,2026-01-28T16:20:00.000000Z,7.74,Biotech/Pharma,27.488552,1.37,1,0,2,Halozyme buys a biotech startup; Cytokinetics launches heart drug,"Halozyme is paying as much as $400 million for a drug delivery specialist that could boost its growth prospects, one analyst wrote. Elsewhere, Boehringer dipped...","Today, a brief rundown of news from Halozyme Therapeutics and Cytokinetics, as well as updates from Boehringer Ingelheim, GSK and Epidarex Capital that you may ...",health,health_pharma,analyst,biopharmadive.com,https://www.biopharmadive.com/news/halozyme-surf-myqorzo-boehringer-china-gsk-rsv-epidarex/810539/
2026-01-28,2026-01-28T16:39:20.000000Z,6.38,Biotech/Pharma,23.833904,1.19,1,0,1,AccuLine reports 94% sensitivity of AI CAD diagnostic in new trial readout,"AccuLine has published new results from a clinical trial of the CORA system for coronary artery disease (CAD) evaluation, setting the stage for the initiation o...","Acculine is now planning to launch a larger US trial of its CORA system to support a regulatory filing with the US. Image credit: MMD Creative via Shutterstock
...",health,health_pharma,results,medicaldevice-network.com,https://www.medicaldevice-network.com/news/acculine-reports-94-sensitivity-of-ai-cad-diagnostic-in-new-trial-readout/
2026-01-28,2026-01-28T13:47:00.000000Z,5.3,Energy/Commodity,32.931473,1.65,0,0,2,Oil Exports Become Central as Canada Looks Beyond the US Toward India,"Market Analysis by  covering: Crude Oil WTI Futures, Natural Gas Futures, Uranium Futures. Read 's Market Analysis on Investing.com","Canada’s efforts to diversify its energy exports away from the United States go through boosting sales , , and to the major energy market India, Canadian Ener...",business,energy_commodity,,investing.com,https://www.investing.com/analysis/oil-exports-become-central-as-canada-looks-beyond-the-us-toward-india-200674026
2026-01-29,2026-01-29T18:28:00.000000Z,22.7,Macro,46.923347,2.35,5,2,1,Federal Reserve Puts Rate Cuts On Pause,The central bank put interest rate hikes on pause and delivered a generally sanguine view of the economy.,"Richard Drury/DigitalVision via Getty Images

By Mike Maharrey

As usual, the Federal Reserve did exactly what everybody expected at its January meeting.

The c...",business,macro,"interest rate, rate cut, rate hike, fed, central bank",seekingalpha.com,https://seekingalpha.com/article/4864008-federal-reserve-puts-rate-cuts-pause
2026-01-29,2026-01-29T11:15:16.000000Z,21.8,Earnings,38.095364,1.9,5,2,1,"Brunswick Non-GAAP EPS of $0.58 beats by $0.01, revenue of $1.33B beats by $120M (BC:NYSE)","Brunswick (BC) Q4 earnings beat: non-GAAP EPS $0.58 and revenue $1.33B (+15.7% YoY), plus 2026 sales/EPS guidance vs consensus.","To ensure this doesn’t happen in the future, please enable Javascript and cookies in your browser.

If you have an ad-blocker enabled you may be blocked from ...",business,earnings,"beat, revenue, eps, guidance, earnings",seekingalpha.com,https://seekingalpha.com/news/4544073-brunswick-non-gaap-eps-of-058-beats-by-001-revenue-of-133b-beats-by-120m
2026-01-29,2026-01-29T00:03:12.000000Z,20.88,Earnings,38.863964,1.94,5,2,0,Adtalem raises adjusted EPS guidance to 17–20% growth while signaling continued enrollment momentum (NYSE:ATGE),"Adtalem (ATGE) Q2 FY2026 earnings call: enrollment up 6%, revenue +12%, EPS guidance raised to 17–20%.","To ensure this doesn’t happen in the future, please enable Javascript and cookies in your browser.

If you have an ad-blocker enabled you may be blocked from ...",business,earnings,"revenue, eps, guidance, raised, earnings",seekingalpha.com,https://seekingalpha.com/news/4543921-adtalem-raises-adjusted-eps-guidance-to-17-20-percent-growth-while-signaling-continued
2026-01-29,2026-01-29T16:07:00.000000Z,20.54,Macro,35.42694,1.77,5,0,2,Fed Chair Powell sends frustrating message on future interest-rate cuts,"Federal Reserve Chair Jerome Powell offered an upbeat report on the U.S. economy after the Fed’s first policymaking meeting of 2026. “Essentially, the econo...","The Fed last paused interest rates in September 2023, holding the funds rate at 5.25% to 5.50% after a rapid tightening cycle aimed at curbing post-pandemic inf...","business, general",macro,"interest rate, unemployment, rate cut, beat, fed",finance.yahoo.com,https://finance.yahoo.com/news/fed-chair-powell-sends-frustrating-160700938.html
2026-01-29,2026-01-29T18:07:34.000000Z,13.26,Corporate Event,32.603283,1.63,3,0,1,Apple Just Made Its Second-Biggest Acquisition Ever After Beats,"Apple today confirmed to Reuters that it has acquired Q.ai, an Israeli startup that is working on artificial intelligence technology for audio. Apple paid close...","Apple today confirmed to Reuters that it has acquired Q.ai, an Israeli startup that is working on artificial intelligence technology for audio.



Apple paid cl...",tech,tech,"beat, acquisition, sec",macrumors.com,https://www.macrumors.com/2026/01/29/apple-second-biggest-acquisition-ever/
2026-01-29,2026-01-29T20:55:42.000000Z,12.4,Corporate Event,34.01431,1.7,3,0,0,"SpaceX, xAI in talks over merger ahead of potential IPO: Report","The proposed merger could boost Musk’s push into space-based AI and strengthen SpaceX’s defence credentials, analysts say. SpaceX is valued near $800 billio...","Elon Musk’s SpaceX and artificial intelligence startup xAI are in discussions over a potential merger ahead of a planned public offering later this year, Reut...","business, general",corporate,"merger, analyst, ipo",livemint.com,https://www.livemint.com/companies/news/spacex-xai-in-talks-over-merger-ahead-of-potential-ipo-report-11769718842479.html
2026-01-29,2026-01-29T01:03:33.000000Z,12.32,Corporate Event,33.23343,1.66,3,0,0,K2 Capital Acquisition Prices Upsizes IPO Of 12 Mln Units At $10.00/unit,K2 Capital Acquisition Corporation announced the pricing of its upsized initial  public offering of 12 million units at $10.00 per unit. Each unit consists of o...,"K2 Capital Acquisition Corporation announced the pricing of its upsized initial

public offering of 12 million units at $10.00 per unit. Each unit consists of o...",business,corporate,"offering, acquisition, ipo",rttnews.com,https://www.rttnews.com/story.aspx?Id=3614511
2026-01-29,2026-01-29T09:19:29.000000Z,11.66,Biotech/Pharma,16.615776,0.83,3,0,1,RevBio receives FDA clearance for cranial bone glue trial,RevBio has received the FDA investigational device exemption (IDE) approval to conduct a clinical trial of its cranial flap bone glue.,"The trial will assess Tetranite for reintegrating cranial bone flaps during brain surgery. Credit: NMK-Studio / Shutterstock.com.

US-based bone adhesive compan...",health,health_pharma,"fda, approval, investigation",medicaldevice-network.com,https://www.medicaldevice-network.com/news/revbio-fda-clearance-bone-trial/
2026-01-29,2026-01-29T08:31:28.000000Z,11.38,Energy/Commodity,43.753407,2.19,2,0,1,Gold and silver prices won’t lose their glitter just yet,"Gold and silver prices are expected to rise, driven by safe-haven demand amid global uncertainties even as global commodity prices are set to soften in FY27 due...","Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can now subscribe to...","business, general",energy_commodity,"forecast, inflation",economictimes.indiatimes.com,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/economic-survey-2026-gold-and-silver-wont-lose-their-glitter-just-yet/articleshow/127763765.cms
2026-01-29,2026-01-29T09:47:19.000000Z,11.08,Earnings,40.87536,2.04,2,0,1,Adani Power Q3 net profit declines 19% even as power sales edge up,"Adani Power's Q3 net profit falls 19% to ₹2,484 crore, despite increased power sales and robust operating revenue.","Adani Power Ltd, the thermal power arm of the Adani Group, on Wednesday reported an 18.7 per cent year-on-year decline in net profit for the third quarter of FY...","business, general",earnings,"profit, revenue",thehindubusinessline.com,https://www.thehindubusinessline.com/companies/adani-power-q3-net-profit-declines-19-even-as-power-sales-edge-up/article70564973.ece
2026-01-29,2026-01-29T17:56:54.000000Z,10.36,Macro,33.67494,1.68,2,0,1,"Fed holds rates steady, bucking Trump pressure",The Federal Reserve voted to keep its benchmark interest rate unchanged,"What happened

The Federal Reserve Wednesday voted to keep its benchmark interest rate unchanged at 3.5% to 3.75%, resisting pressure from the White House for f...","general, politics",macro,"interest rate, fed",theweek.com,https://theweek.com/politics/federal-reserve-holds-rates-powell-trump
2026-01-29,2026-01-29T09:46:22.000000Z,9.84,Macro,28.487768,1.42,2,0,1,Gold and silver surge to record highs as debasement trade accelerates,"Gold hits record above $5,500 as weak dollar, bond turmoil, geopolitics and dovish Fed bets fuel breakneck rally.",Sign up for your early morning brew of the BizNews Insider to keep you up to speed with the content that matters. The newsletter will land in your inbox at 5:30...,"business, general",energy_commodity,"inflation, fed",biznews.com,https://www.biznews.com/gold/gold-silver-surge-record-highs-debasement
2026-01-29,2026-01-29T12:27:59.000000Z,7.64,Biotech/Pharma,16.408386,0.82,1,2,1,Unicycive granted FDA review for kidney disease drug (UNCY),Unicycive Therapeutics (UNCY) stock gains as the resubmitted marketing application for the kidney disease drug undergoes FDA review. Read more here.,Unicycive Therapeutics (UNCY) announced on Thursday that the U.S. Food and Drug Administration (FDA) has accepted its resubmitted New Drug Application (NDA) for...,"business, health, general",health_pharma,fda,seekingalpha.com,https://seekingalpha.com/news/4544146-unicycive-granted-fda-review-kidney-disease-drug
2026-01-29,2026-01-29T20:25:20.000000Z,6.4,Technology,23.91874,1.2,1,0,1,Securing Nonhuman Identities in Higher Education,"Nonhuman identities, including artificial intelligence agents, pose a cybersecurity risk in education environments due to extensive and often-overlooked access ...",Another example: shadow AI that students and faculty use on school infrastructure. These tools may use AI agents and “introduce new machine identities that IT...,tech,tech,sec,edtechmagazine.com,https://edtechmagazine.com/higher/article/2026/01/securing-nonhuman-identities-higher-education
2026-01-29,2026-01-29T22:36:00.000000Z,6.1,Technology,30.990183,1.55,1,0,0,NIST releases a new draft cybersecurity framework for systems that never stop moving,Sometimes the most important cybersecurity work is not flashy.,"As far back as 2013, the federal government started directing resources toward protecting assets, organizations and technology deemed as critical infrastructure...","tech, general",tech,sec,nextgov.com,https://www.nextgov.com/cybersecurity/2026/01/nist-releases-new-draft-cybersecurity-framework-systems-never-stop-moving/411074/
2026-01-30,2026-01-30T12:00:46.000000Z,24.7,Earnings,37.06,1.85,6,2,1,"Church & Dwight Non-GAAP EPS of $0.86 beats by $0.03, revenue of $1.64B in-line","Church & Dwight (CHD) Q4 earnings: Non-GAAP EPS beat, revenue +3.8% and 2026 outlook on sales growth, margin expansion and EPS guidance—read now.","To ensure this doesn’t happen in the future, please enable Javascript and cookies in your browser.

If you have an ad-blocker enabled you may be blocked from ...",business,earnings,"beat, revenue, eps, guidance, outlook, earnings",seekingalpha.com,https://seekingalpha.com/news/4544745-church-dwight-non-gaap-eps-of-086-beats-by-003-revenue-of-164b-in-line
2026-01-30,2026-01-30T14:08:26.000000Z,22.1,Macro,40.96641,2.05,5,0,3,Fed’s Bostic Signals Fewer Rate Cuts Amid Stubborn Inflation Concerns; Verizon Unveils $25 Billion Share Buyback,"Federal Reserve Bank of Atlanta President Raphael Bostic delivered a hawkish outlook on inflation and monetary policy, stating that two interest rate cuts are","Key Takeaways

Federal Reserve Bank of Atlanta President Raphael Bostic indicated that two interest rate cuts are not his baseline case for the year, expecting ...","business, general",macro,"interest rate, rate cut, inflation, outlook, fed",thestockmarketwatch.com,https://stockmarketwatch.com/stock-market-news/feds-bostic-signals-fewer-rate-cuts-amid-stubborn-inflation-concerns-verizon-unveils-25-billion-share-buyback/58125/
2026-01-30,2026-01-30T14:15:45.000000Z,21.78,Earnings,37.894222,1.89,5,0,3,"NTPC Q3 Results: Cons PAT jumps 8% YoY, revenue rises 2%; Rs 2.75/share dividend announced","NTPC posted over 8% growth in December-quarter profit on modest revenue gains and lower expenses, with sequential improvement in earnings. The state-run power m...","Live Events

Segment revenue



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can...","business, general",earnings,"profit, revenue, results, earnings, sec",economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/ntpc-q3-results-cons-pat-jumps-8-yoy-revenue-rises-2-rs-2-75/share-dividend-announced/articleshow/127803562.cms
2026-01-30,2026-01-30T11:07:48.000000Z,16.18,Macro,31.802185,1.59,4,0,1,"Kevin Warsh, once inflation hawk, shifts stance as Trump eyes Fed role","President Trump is set to name Kevin Warsh as the new Federal Reserve chief. Warsh, a former Fed official, has shifted his views to support Trump's push for int...","Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can now subscribe to...","general, business",macro,"interest rate, rate cut, inflation, fed",economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/kevin-warsh-once-inflation-hawk-shifts-stance-as-trump-eyes-fed-role/articleshow/127798916.cms
2026-01-30,2026-01-30T17:41:05.000000Z,13.22,Macro,32.149494,1.61,3,0,1,"Former ‘inflation hawk’ Kevin Warsh to replace Jerome Powell — What's his stance on US economy, Trump administration",Former ‘inflation hawk’ Kevin Warsh to replace Jerome Powell — What's the new US Federal Reserve Chairman nominee's stance on America's economy and his ta...,"United States President Donald Trump, on Friday, 30 January 2026, nominated his longtime ally and former Federal Reserve governor, Kevin Warsh, to succeed Chair...","general, business",macro,"interest rate, inflation, fed",livemint.com,https://www.livemint.com/news/us-news/former-inflation-hawk-kevin-warsh-to-replace-jerome-powell-whats-his-stance-on-us-economy-trump-administration-11769779577570.html
2026-01-30,2026-01-30T17:21:00.000000Z,12.56,Technology,25.617483,1.28,3,0,1,US cybersecurity chief uploads confidential documents to ChatGPT,"Madhu Gottumukkala, Acting Director of the Cybersecurity and Infrastructure Security Agency, triggered internal security alerts by uploading sensitive documents...","4 Reviews ← exclude selected types

The Acting Director of the Cybersecurity and Infrastructure Security Agency (CISA), the top US cybersecurity agency, was r...",tech,tech,"investigation, fed, sec",notebookcheck.net,https://www.notebookcheck.net/US-cybersecurity-chief-uploads-confidential-documents-to-ChatGPT.1216555.0.html
2026-01-30,2026-01-30T01:50:58.000000Z,12.22,Corporate Event,32.188267,1.61,3,0,0,M EVO GLOBAL ACQUISITION CORP II Prices Upsized IPO Of 27 Mln Units At $10.00/unit,M EVO GLOBAL ACQUISITION CORP II announced that it priced its initial public offering of 27 million units at $10.00 per unit after upsizing the original offerin...,M EVO GLOBAL ACQUISITION CORP II announced that it priced its initial public offering of 27 million units at $10.00 per unit after upsizing the original offerin...,business,corporate,"offering, acquisition, ipo",rttnews.com,https://www.rttnews.com/story.aspx?Id=3615297
2026-01-30,2026-01-30T08:36:43.000000Z,10.9,Earnings,38.915333,1.95,2,0,1,"Google India profit remains almost flat at ₹1,437 crore, revenue dips 3.2% to ₹5,340 crore in FY25","Google India reports flat profit of ₹1,437 crore in FY25, with a 3.2% revenue decline to ₹5,340 crore.","Google India has posted a flat profit of ₹1,436.9 crore on standalone basis in the financial year 2025 due to decline in revenue and increase in employee and ...","general, business",earnings,"profit, revenue",thehindu.com,https://www.thehindu.com/business/google-india-profit-remains-almost-flat-at-1437-crore-revenue-dips-32-to-5340-crore-in-fy25/article70569515.ece
2026-01-30,2026-01-30T02:00:54.000000Z,9.82,Corporate Event,38.19082,1.91,2,0,0,Muzero Acquisition Corp Prices IPO Of 17.50 Mln Units At $10.00/unit,"Muzero Acquisition Corp, a newly organized special purpose acquisition company  formed as a Cayman Islands exempted company, announced the pricing of its initia...","Muzero Acquisition Corp, a newly organized special purpose acquisition company

formed as a Cayman Islands exempted company, announced the pricing of its initia...",business,corporate,"acquisition, ipo",rttnews.com,https://www.rttnews.com/story.aspx?Id=3615299
2026-01-30,2026-01-30T04:11:55.000000Z,9.06,Corporate Event,30.538836,1.53,2,0,0,SpaceX in merger talks with other Musk companies ahead of IPO,"SpaceX is reportedly in talks to merge with Elon Musk's AI venture, xAI, ahead of its own potential IPO. This move could consolidate Musk's space, social media,...","Synopsis

SpaceX is reportedly in talks to merge with Elon Musk's AI venture, xAI, ahead of its own potential IPO. This move could consolidate Musk's space, soc...","business, general",corporate,"merger, ipo",economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/us-stocks/news/spacex-in-merger-talks-with-other-musk-companies-ahead-of-ipo/articleshow/127790680.cms
2026-01-30,2026-01-30T10:23:34.000000Z,5.36,Energy/Commodity,43.589973,2.18,0,0,1,"OPEC+ set to extend oil production pause till March amid soaring prices, sources say",OPEC+ is expected to maintain its current oil production policy for March. Sources indicate no changes are likely when the group meets on Sunday. Brent crude pr...,"Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can now subscribe to...","general, business",energy_commodity,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/opec-set-to-extend-oil-production-pause-till-march-amid-soaring-prices-sources-say/articleshow/127797895.cms
2026-01-30,2026-01-30T05:00:00.000000Z,5.18,Technology,21.773994,1.09,1,0,0,[2601.22159] RedSage: A Cybersecurity Generalist LLM,Abstract page for arXiv paper 2601.22159: RedSage: A Cybersecurity Generalist LLM,,tech,tech,sec,arxiv.org,https://arxiv.org/abs/2601.22159
2026-01-30,2026-01-30T14:46:32.000000Z,5.16,Biotech/Pharma,21.688381,1.08,0,0,3,General Drug Categories,General Drug Categories,"Analgesics

Drugs that relieve pain. There are two main types: non-narcotic analgesics for mild pain, and narcotic analgesics for severe pain.

Antacids

Drugs ...",health,health_pharma,,fda.gov,https://www.fda.gov/drugs/investigational-new-drug-ind-application/general-drug-categories
2026-01-30,2026-01-30T07:36:07.000000Z,5.1,Technology,20.911777,1.05,1,0,0,Empowering Online Cybersecurity Courses & Training,"Master cybersecurity with hands-on courses by industry experts. Learn pentesting, ethical hacking, and SOC operations through real challenges.","A course that can benefit any manager in a corporate company in ensuring they tick all the right boxes to ensure Governance is applied sufficiently, reduce Risk...",tech,tech,sec,news.ycombinator.com,https://academy.subverted.io/
2026-01-30,2026-01-30T10:24:31.000000Z,4.92,Energy/Commodity,39.110443,1.96,0,0,1,Looking for gold and silver based ETFs with investment horizon of 3 years? Check 5 toppers - Commodity based ETFs,Are you searching for gold and silver based ETFs with an investment horizon of 3 years? Here are the top five funds (Source: MF Screener). Commodity based ETFs,"Are you searching for gold and silver based ETFs with an investment horizon of 3 years? Here are the top five funds (Source: MF Screener).

",business,energy_commodity,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/mf/analysis/looking-for-gold-and-silver-based-etfs-with-investment-horizon-of-3-years-check-5-toppers/slideshow/127798156.cms
2026-01-31,2026-01-31T01:38:26.000000Z,18.04,Corporate Event,30.3653,1.52,5,0,0,SpaceX generated about $8 billion in profit last year ahead of IPO: Report,"SpaceX  generated about $8 billion in profit on $15 billion to $16 billion of revenue ⁠last year, two people familiar with the company's results said, providi...","Synopsis

SpaceX generated about $8 billion in profit on $15 billion to $16 billion of revenue ⁠last year, two people familiar with the company's results said...","tech, business, general",earnings,"profit, revenue, merger, results, ipo",economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/technology/spacex-generated-about-8-billion-in-profit-last-year-ahead-of-ipo-sources-say/articleshow/127812763.cms
2026-01-31,2026-01-31T12:26:00.000000Z,16.34,Macro,33.364433,1.67,4,0,1,Did Fed Chair Jerome Powell Just Throw President Donald Trump Under the Bus Concerning Inflation?,"Statistically, Trump's tariff and trade policy is a bigger deal than investors may realize.","The third year of Wall Street's bull market rally didn't disappoint. When the closing bell rang on Dec. 31, the iconic Dow Jones Industrial Average (DJINDICES: ...","business, general",macro,"tariff, inflation, deal, fed",finance.yahoo.com,https://finance.yahoo.com/news/did-fed-chair-jerome-powell-122600362.html
2026-01-31,2026-01-31T12:13:13.000000Z,12.96,Earnings,29.647305,1.48,3,0,1,"Delhivery Q3 results: Revenue rises 18%, profit jumps to Rs 39 crore","Delhivery posted an 18% rise in revenue to Rs 2,805 crore and returned to profit with Rs 39 crore in the December quarter. Results improved despite ongoing Ecom...","New-age logistics company Delhivery reported an 18% year-on-year increase in operating revenue to Rs 2,805 crore, while its net profit surged 56% to Rs 39 crore...","tech, business, general",earnings,"profit, revenue, results",economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/technology/delhivery-q3-results-revenue-rises-18-profit-jumps-to-rs-39-crore/articleshow/127819622.cms
2026-01-31,2026-01-31T05:11:48.000000Z,11.98,Earnings,29.726036,1.49,3,0,0,Nestle India net profit jumps 45% to Rs 998 cr in Dec qtr,"Nestle India reports a remarkable 45.12% increase in consolidated net profit to Rs 998.42 crore for the third quarter of FY26, driven by robust sales growth and...","Advt

Advt

Join the community of 2M+ industry professionals. Subscribe to Newsletter to get latest insights & analysis in your inbox. All about ETRetail indust...",business,earnings,"profit, revenue, results",retail.economictimes.indiatimes.com,https://retail.economictimes.indiatimes.com/news/food-entertainment/personal-care-pet-supplies-liquor/nestle-india-net-profit-jumps-45-to-rs-998-cr-in-dec-qtr/127814227
2026-01-31,2026-01-31T11:24:31.000000Z,10.7,Macro,36.942867,1.85,2,0,1,Kevin Warsh 'regime change' faces steep hurdles at a sprawling US central bank,"President Donald Trump has nominated Kevin Warsh to lead the Federal Reserve. Warsh has strong ties to Trump and Wall Street. However, his plans for aggressive ...","Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can now subscribe to...","general, business",macro,"fed, central bank",economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/global-trends/kevin-warsh-regime-change-faces-steep-hurdles-at-a-sprawling-us-central-bank/articleshow/127818855.cms
2026-01-31,2026-01-31T15:24:44.000000Z,8.8,Energy/Commodity,37.978355,1.9,1,0,2,Bullion & Crude: Outlook uncertain,Bullion prices face correction while crude oil futures show positive momentum; outlook remains uncertain for both markets.,"Finally, some reality check happened in the precious metals as both gold and silver prices witnessed a considerable correction on Friday – gold ($4,895/ounce)...","business, general",energy_commodity,outlook,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/commodity-analysis/bullion-amp-crude-outlook-uncertain/article70573733.ece
2026-01-31,2026-01-31T00:29:52.000000Z,8.56,Macro,25.573683,1.28,2,0,0,Trump picks former US Fed official as next central bank chief,"WASHINGTON, D.C. — President Donald Trump said Friday he would nominate former Federal Reserve governor Kevin Warsh to be the next US central bank chief, a ...","WASHINGTON, D.C. — President Donald Trump said Friday he would nominate former Federal Reserve governor Kevin Warsh to be the next US central bank chief, a mo...","business, general",macro,"fed, central bank",manilatimes.net,https://www.manilatimes.net/2026/01/31/business/foreign-business/trump-picks-former-us-fed-official-as-next-central-bank-chief/2268996
2026-01-31,2026-01-31T12:45:26.000000Z,8.0,Energy/Commodity,29.945423,1.5,1,0,2,"After gold, silver price crash, Nithin Kamath says it can happen in equities too, like in 2008","Commodity markets saw extreme volatility, with silver crashing 30% and gold 15%. Zerodha CEO Nithin Kamath warns similar events can hit equity markets. He highl...","— Nithin0dha (@Nithin0dha)

Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to ...","general, business",energy_commodity,ceo,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/new-updates/after-gold-silver-price-crash-nithin-kamath-says-it-can-happen-in-equities-too-like-in-2008/articleshow/127820322.cms
2026-01-31,2026-01-31T13:25:47.000000Z,7.34,Corporate Event,23.414078,1.17,1,0,2,Horizon Space Acquisition II postpones extraordinary general meeting,"Horizon Space Acquisition II (HSPT) announced that it postponed the extraordinary general meeting originally scheduled on February 3, 2026 to February 12, 2026 ...","Horizon Space Acquisition II (HSPT) announced that it postponed the extraordinary general meeting originally scheduled on February 3, 2026 to February 12, 2026 ...","business, general",corporate,acquisition,finance.yahoo.com,https://finance.yahoo.com/news/horizon-space-acquisition-ii-postpones-132547807.html
2026-01-31,2026-01-31T18:33:26.000000Z,7.24,Corporate Event,32.390503,1.62,1,0,1,Is ‘AI-washing’ behind new wave of tech layoffs?,"Companies are increasingly pointing to artificial intelligence when announcing job cuts, alongside more traditional reasons such as weak finances or overhiring....","ETtech

A company might lay people off for any number of reasons: It didn’t meet financial targets. It overhired. It was rocked by tariffs, or the loss of a b...","tech, business, general",corporate,layoffs,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/artificial-intelligence/is-ai-washing-behind-new-wave-of-tech-layoffs/articleshow/127826841.cms
2026-01-31,2026-01-31T06:32:38.000000Z,5.54,Corporate Event,25.349129,1.27,1,0,0,Budget must prioritise NCLT infrastructure to reduce Insolvency and Bankruptcy Code delays: SAM's Rawat,The upcoming Union Budget should prioritize strengthening National Company Law Tribunals. More benches are needed to boost efficiency in insolvency cases under ...,"Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can now subscribe to...","general, business",corporate,bankruptcy,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/budget-must-prioritise-nclt-infrastructure-to-reduce-insolvency-and-bankruptcy-code-delays-sams-rawat/articleshow/127815238.cms
2026-01-31,2026-01-31T07:09:38.000000Z,3.62,Energy/Commodity,36.226997,1.81,0,0,0,Crypto’s ‘digital gold’ myth exposed as traders pivot to metals,"Bitcoins “digital gold” appeal is fading as traders pivot to precious metals. Gold and silver funds saw strong inflows, while Bitcoin-linked funds faced wit...","Crypto Tracker TOP COINS (₹) Bitcoin 7,662,403 ( 0.99% ) BNB 77,862 ( 0.82% ) Tether 92 ( -0.25% ) XRP 158 ( -1.12% ) Ethereum 246,371 ( -1.38% )

Live Events...","business, general",energy_commodity,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-news/cryptos-digital-gold-myth-exposed-as-traders-pivot-to-metals/articleshow/127815706.cms
